ts_code,name,industry
920943.BJ,优机股份,机械基件
920223.BJ,荣亿精密,机械基件
920062.BJ,科润智控,电气设备
920179.BJ,凯德石英,矿物制品
301310.SZ,鑫宏业,汽车配件
688293.SH,奥浦迈,生物制药
301261.SZ,恒工精密,机械基件
688381.SH,帝奥微,半导体
688439.SH,振华风光,元器件
688657.SH,浩辰软件,软件服务
688073.SH,毕得医药,化学制药
688031.SH,星环科技-U,软件服务
301348.SZ,蓝箭电子,半导体
688419.SH,耐科装备,半导体
301390.SZ,经纬股份,建筑工程
301525.SZ,儒竞科技,家用电器
688409.SH,富创精密,半导体
301511.SZ,德福科技,电气设备
601061.SH,中信金属,商贸代理
001287.SZ,中电港,元器件
688391.SH,钜泉科技,半导体
688475.SH,萤石网络,IT设备
301512.SZ,智信精密,专用机械
603282.SH,亚光股份,专用机械
603373.SH,安邦护卫,仓储物流
001286.SZ,陕西能源,火力发电
301517.SZ,陕西华达,元器件
920879.BJ,基康技术,电器仪表
301510.SZ,固高科技,电器仪表
301393.SZ,昊帆生物,化工原料
301383.SZ,天键股份,元器件
688184.SH,ST帕瓦,电气设备
920378.BJ,泰德股份,汽车配件
301515.SZ,港通医疗,医疗保健
688489.SH,三未信安,IT设备
688496.SH,清越科技,元器件
301459.SZ,丰茂股份,汽车配件
001367.SZ,海森药业,化学制药
688061.SH,灿瑞科技,半导体
688361.SH,中科飞测,半导体
688143.SH,长盈通,通信设备
688152.SH,麒麟信安,软件服务
301509.SZ,金凯生科,化学制药
688387.SH,信科移动-U,通信设备
920870.BJ,恒进感应,机床制造
688459.SH,哈铁科技,运输设备
688448.SH,磁谷科技,专用机械
301589.SZ,诺瓦星云,IT设备
688702.SH,盛科通信-U,半导体
688432.SH,有研硅,半导体
603135.SH,中重科技,专用机械
601065.SH,江盐集团,化工原料
603125.SH,常青科技,化工原料
301548.SZ,崇德科技,机械基件
301392.SZ,汇成真空,专用机械
301487.SZ,盟固利,化工原料
688137.SH,近岸蛋白,生物制药
688435.SH,英方软件,软件服务
688372.SH,伟测科技,半导体
920402.BJ,硅烷科技,化工原料
301421.SZ,波长光电,元器件
301563.SZ,云汉芯城,元器件
301498.SZ,乖宝宠物,饲料
920491.BJ,奥迪威,元器件
920639.BJ,晨光电缆,电气设备
688392.SH,骄成超声,专用机械
301632.SZ,广东建科,建筑工程
301559.SZ,中集环科,专用机械
301577.SZ,美信科技,元器件
301203.SZ,国泰环保,环境保护
920871.BJ,派特尔,塑料
920130.BJ,立方控股,软件服务
920271.BJ,邦德股份,汽车配件
920790.BJ,联迪信息,软件服务
920395.BJ,朗鸿科技,IT设备
688480.SH,赛恩斯,环境保护
688271.SH,联影医疗,医疗保健
688084.SH,晶品特装,专用机械
301291.SZ,明阳电气,电气设备
301578.SZ,辰奕智能,IT设备
301550.SZ,斯菱智驱,汽车配件
301507.SZ,民生健康,化学制药
301499.SZ,维科精密,汽车配件
301533.SZ,威马农机,农用机械
920267.BJ,鑫汇科,元器件
001324.SZ,长青科技,运输设备
001278.SZ,一彬科技,汽车配件
603137.SH,恒尚节能,装修装饰
601133.SH,柏诚股份,建筑工程
688275.SH,万润新能,电气设备
688549.SH,中巨芯-U,元器件
688498.SH,源杰科技,半导体
001289.SZ,龙源电力,新型电力
001373.SZ,翔腾新材,元器件
301529.SZ,福赛科技,汽车配件
920985.BJ,海泰新能,电气设备
301518.SZ,长华化学,化工原料
920725.BJ,惠丰钻石,矿物制品
001306.SZ,夏厦精密,机械基件
001378.SZ,德冠新材,塑料
688709.SH,成都华微,半导体
920575.BJ,康乐卫士,生物制药
688141.SH,杰华特,半导体
688525.SH,佰维存储,半导体
920270.BJ,天铭科技,汽车配件
920122.BJ,中纺标,综合类
301588.SZ,美新科技,家居用品
301580.SZ,爱迪特,医疗保健
001380.SZ,华纬科技,汽车配件
688172.SH,燕东微,半导体
301535.SZ,浙江华远,汽车配件
603172.SH,万丰股份,染料涂料
301598.SZ,博科测试,专用机械
301539.SZ,宏鑫科技,汽车配件
920230.BJ,欧康医药,生物制药
688478.SH,晶升股份,半导体
603276.SH,恒兴新材,化工原料
920866.BJ,绿亨科技,农药化肥
920429.BJ,康比特,食品
920261.BJ,一诺威,化工原料
301568.SZ,思泰克,专用机械
920367.BJ,新赣江,化学制药
920207.BJ,众诚科技,软件服务
001282.SZ,三联锻造,汽车配件
688512.SH,慧智微-U,半导体
603120.SH,肯特催化,化工原料
300784.SZ,利安科技,塑料
920110.BJ,雷特科技,电气设备
920718.BJ,合肥高科,家用电器
920273.BJ,一致魔芋,食品
301508.SZ,中机认检,电器仪表
603193.SH,润本股份,日用化工
001360.SZ,南矿集团,工程机械
001386.SZ,马可波罗,家居用品
688352.SH,颀中科技,半导体
301608.SZ,博实结,通信设备
301501.SZ,恒鑫生活,造纸
688307.SH,中润光学,元器件
920753.BJ,天纺标,纺织
301565.SZ,中仑新材,塑料
920627.BJ,力王股份,电气设备
920608.BJ,丰安股份,机械基件
920058.BJ,华洋赛车,摩托车
301538.SZ,骏鼎达,塑料
301552.SZ,科力装备,汽车配件
301616.SZ,浙江华业,机械基件
301586.SZ,佳力奇,航空
920476.BJ,海能技术,电器仪表
301629.SZ,矽电股份,半导体
920571.BJ,国航远洋,水运
688458.SH,美芯晟,半导体
688562.SH,航天软件,软件服务
301606.SZ,绿联科技,元器件
001328.SZ,登康口腔,日用化工
001326.SZ,联域股份,电气设备
603119.SH,浙江荣泰,汽车配件
603004.SH,鼎龙科技,化工原料
603162.SH,海通发展,水运
920982.BJ,锦波生物,医疗保健
920971.BJ,天马新材,化工原料
920974.BJ,凯大催化,化工原料
688627.SH,精智达,专用机械
688671.SH,碧兴物联,环境保护
688620.SH,安凯微,半导体
920556.BJ,雅达股份,电器仪表
920662.BJ,方盛股份,机械基件
301571.SZ,国科天成,元器件
301596.SZ,瑞迪智驱,机械基件
688535.SH,华海诚科,半导体
688693.SH,锴威特,半导体
920247.BJ,华密新材,橡胶
920876.BJ,慧为智能,元器件
920914.BJ,远航精密,小金属
920685.BJ,新芝生物,电器仪表
920023.BJ,田野股份,食品
301602.SZ,超研股份,医疗保健
920895.BJ,花溪科技,农用机械
920017.BJ,星昊医药,化学制药
301607.SZ,富特科技,汽车配件
301658.SZ,首航新能,电气设备
301626.SZ,苏州天脉,元器件
301601.SZ,惠通科技,专用机械
301617.SZ,博苑股份,化工原料
688708.SH,佳驰科技,化工原料
920237.BJ,力佳科技,电气设备
688443.SH,智翔金泰-U,生物制药
301502.SZ,华阳智能,电气设备
301575.SZ,艾芬达,家居用品
301631.SZ,壹连科技,元器件
920374.BJ,云里物里,通信设备
688484.SH,南芯科技,半导体
688531.SH,日联科技,专用机械
301251.SZ,威尔高,元器件
301678.SZ,新恒汇,半导体
301628.SZ,强达电路,元器件
301603.SZ,乔锋智能,机床制造
920422.BJ,润普食品,食品
920855.BJ,浙江大农,机床制造
920087.BJ,秋乐种业,种植业
920808.BJ,曙光数创,IT设备
920139.BJ,华岭股份,半导体
688570.SH,天玛智控,专用机械
688623.SH,双元科技,专用机械
688610.SH,埃科光电,电器仪表
688523.SH,航天环宇,航空
688631.SH,莱斯信息,软件服务
301662.SZ,宏工科技,专用机械
920252.BJ,天宏锂电,电气设备
920641.BJ,格利尔,矿物制品
920942.BJ,恒立钻具,机械基件
920802.BJ,保丽洁,环境保护
688146.SH,中船特气,半导体
688612.SH,威迈斯,汽车配件
688576.SH,西山科技,医疗保健
688429.SH,时创能源,电气设备
688563.SH,航材股份,航空
301536.SZ,星宸科技,半导体
688543.SH,国科军工,专用机械
688646.SH,ST逸飞,专用机械
688582.SH,芯动联科,元器件
920957.BJ,汉维科技,化工原料
920527.BJ,夜光明,化工原料
301556.SZ,托普云农,软件服务
001395.SZ,亚联机械,专用机械
001279.SZ,强邦新材,广告包装
603275.SH,众辰科技,电器仪表
603205.SH,健尔康,医疗保健
603075.SH,热威股份,家用电器
601096.SH,宏盛华源,钢加工
603350.SH,安乃达,电气设备
603273.SH,天元智能,专用机械
603310.SH,巍华新材,化工原料
920906.BJ,舜宇精工,汽车配件
920199.BJ,倍益康,家用电器
920195.BJ,三祥科技,汽车配件
920392.BJ,佳合科技,广告包装
688433.SH,华曙高科,专用机械
301557.SZ,常友科技,电气设备
920950.BJ,迅安科技,元器件
920478.BJ,峆一药业,化学制药
920810.BJ,春光智能,专用机械
920190.BJ,雷神科技,IT设备
920781.BJ,瑞奇智造,专用机械
920014.BJ,特瑞斯,专用机械
920351.BJ,华光源海,仓储物流
920493.BJ,并行科技,软件服务
920634.BJ,新威凌,铅锌
920748.BJ,路桥信息,软件服务
920579.BJ,机科股份,机械基件
688593.SH,新相微,半导体
688651.SH,盛邦安全,软件服务
301630.SZ,同宇新材,化工原料
301618.SZ,长联科技,染料涂料
301592.SZ,六九一二,软件服务
920414.BJ,欧普泰,电器仪表
920992.BJ,中科美菱,医疗保健
920526.BJ,凯华材料,化工原料
920663.BJ,明阳科技,汽车配件
920339.BJ,恒太照明,家用电器
920033.BJ,康普化学,化工原料
920541.BJ,铁大科技,运输设备
920075.BJ,柏星龙,广告包装
688573.SH,信宇人,专用机械
920208.BJ,青矩技术,建筑工程
920770.BJ,艾能聚,电气设备
920057.BJ,百甲科技,钢加工
688507.SH,索辰科技,软件服务
688515.SH,裕太微-U,半导体
688692.SH,达梦数据,软件服务
688695.SH,中创股份,软件服务
688759.SH,必贝特-U,生物制药
688638.SH,誉辰智能,专用机械
688592.SH,司南导航,通信设备
688629.SH,华丰科技,元器件
688552.SH,航天南湖,通信设备
301522.SZ,上大股份,小金属
301584.SZ,建发致新,医药商业
301446.SZ,福事特,机械基件
301611.SZ,珂玛科技,半导体
920227.BJ,美登科技,软件服务
920371.BJ,欧福蛋业,食品
920792.BJ,东和新材,其他建材
920262.BJ,太湖雪,纺织
920300.BJ,辰光医疗,医疗保健
920249.BJ,利尔达,元器件
920425.BJ,乐创技术,专用机械
920807.BJ,奔朗新材,机械基件
920357.BJ,雅葆轩,元器件
920407.BJ,驰诚股份,电器仪表
920786.BJ,骑士乳业,乳制品
920592.BJ,华信永道,软件服务
688648.SH,中邮科技,机床制造
688539.SH,高华科技,电器仪表
688334.SH,西高院,电气设备
688450.SH,光格科技,电器仪表
688717.SH,艾罗能源,电气设备
920505.BJ,九菱科技,机械基件
688469.SH,芯联集成-U,半导体
688591.SH,泰凌微,半导体
301560.SZ,众捷汽车,汽车配件
603194.SH,中力股份,工程机械
603207.SH,小方制药,化学制药
603270.SH,金帝股份,机械基件
603231.SH,索宝蛋白,食品
603124.SH,江南新材,铜
600930.SH,华电新能,新型电力
603082.SH,北自科技,运输设备
603344.SH,星德胜,电气设备
001239.SZ,永达股份,工程机械
001379.SZ,腾达科技,机械基件
001369.SZ,双欣材料,化纤
001359.SZ,平安电工,矿物制品
001221.SZ,悍高集团,家居用品
001389.SZ,广合科技,元器件
001356.SZ,富岭股份,塑料
001390.SZ,古麒绒材,纺织
603395.SH,红四方,农药化肥
603257.SH,中国瑞林,建筑工程
603391.SH,力聚热能,专用机械
603271.SH,永杰新材,铝
603285.SH,键邦股份,化工原料
603296.SH,华勤技术,元器件
301600.SZ,慧翰股份,通信设备
001277.SZ,速达股份,专用机械
920001.BJ,纬达光电,元器件
603375.SH,盛景微,半导体
920694.BJ,中裕科技,塑料
920471.BJ,美邦科技,化工原料
920221.BJ,易实精密,汽车配件
920455.BJ,汇隆活塞,专用机械
301622.SZ,英思特,矿物制品
688603.SH,天承科技,化工原料
920394.BJ,民士达,造纸
920779.BJ,武汉蓝电,电器仪表
920837.BJ,华原股份,汽车配件
920896.BJ,旺成科技,汽车配件
920699.BJ,海达尔,家用电器
301458.SZ,钧崴电子,元器件
920717.BJ,瑞星股份,专用机械
920953.BJ,国子软件,软件服务
920593.BJ,鼎智科技,机械基件
920578.BJ,巨能股份,专用机械
301585.SZ,蓝宇股份,染料涂料
603091.SH,众鑫股份,家居用品
603062.SH,麦加芯彩,染料涂料
601033.SH,永兴股份,环境保护
001335.SZ,信凯科技,化工原料
001387.SZ,雪祺电气,家用电器
688720.SH,艾森股份,半导体
920809.BJ,安达科技,电气设备
920304.BJ,迪尔化工,化工原料
920719.BJ,宁新新材,化工原料
920274.BJ,宏裕包材,广告包装
001396.SZ,誉帆科技,建筑工程
920438.BJ,戈碧迦,元器件
920375.BJ,派诺科技,电气设备
688347.SH,华虹公司,半导体
920006.BJ,晟楠科技,航空
688652.SH,京仪装备,半导体
920701.BJ,豪声电子,元器件
688719.SH,爱科赛博,电气设备
301590.SZ,优优绿能,电气设备
688691.SH,灿芯股份,半导体
920519.BJ,万德股份,化工原料
688653.SH,康希通信,半导体
688548.SH,广钢气体,化工原料
920175.BJ,东方碳素,化工原料
920469.BJ,富恒新材,塑料
301595.SZ,太力科技,橡胶
688449.SH,联芸科技,半导体
920978.BJ,开特股份,汽车配件
920751.BJ,惠同新材,小金属
920926.BJ,鸿智科技,家用电器
301613.SZ,新铝时代,汽车配件
920576.BJ,天力复合,小金属
920016.BJ,中草香料,日用化工
920976.BJ,视声智能,通信设备
920504.BJ,博迅生物,医疗保健
920651.BJ,天罡股份,电器仪表
688710.SH,益诺思,生物制药
688530.SH,欧莱新材,半导体
688765.SH,禾元生物-U,生物制药
920284.BJ,灵鸽科技,专用机械
688758.SH,赛分科技,化工原料
920496.BJ,许昌智能,电气设备
001391.SZ,国货航,仓储物流
603049.SH,中策橡胶,汽车配件
603341.SH,龙旗科技,通信设备
601083.SH,锦江航运,水运
603409.SH,汇通控股,汽车配件
603376.SH,大明电子,汽车配件
603312.SH,西典新能,电气设备
603400.SH,华之杰,机械基件
603262.SH,技源集团,食品
603370.SH,华新精科,电气设备
920547.BJ,无锡晶海,化学制药
920665.BJ,科强股份,橡胶
920099.BJ,瑞华技术,石油加工
001382.SZ,新亚电缆,电气设备
603381.SH,永臻股份,电气设备
920656.BJ,海昇药业,化学制药
920403.BJ,康农种业,种植业
920132.BJ,泰鹏智能,家居用品
301581.SZ,黄山谷捷,半导体
920522.BJ,纳科诺尔,专用机械
688545.SH,兴福电子,元器件
920061.BJ,西磁科技,专用机械
603210.SH,泰鸿万立,汽车配件
603248.SH,锡华科技,机械基件
688757.SH,胜科纳米,电器仪表
920703.BJ,广厦环能,专用机械
920679.BJ,前进科技,机械基件
688721.SH,龙图光罩,半导体
920570.BJ,坤博精工,机械基件
301636.SZ,泽润新能,电气设备
603334.SH,丰倍生物,化工原料
688605.SH,先锋精科,半导体
603406.SH,天富龙,化纤
001233.SZ,海安集团,汽车配件
920060.BJ,万源通,元器件
688583.SH,思看科技,电器仪表
688726.SH,拉普拉斯,专用机械
601026.SH,道生天合,电气设备
688796.SH,百奥赛图,生物制药
688411.SH,海博思创,电气设备
301633.SZ,港迪技术,专用机械
301479.SZ,弘景光电,元器件
001325.SZ,元创股份,橡胶
920690.BJ,捷众科技,汽车配件
920693.BJ,阿为特,机械基件
920363.BJ,莱赛激光,电器仪表
301668.SZ,昊创瑞通,电气设备
301173.SZ,毓恬冠佳,汽车配件
920026.BJ,卓兆点胶,机械基件
301275.SZ,汉朔科技,元器件
301609.SZ,山大电力,电气设备
920019.BJ,铜冠矿建,建筑工程
688750.SH,金天钛业,小金属
301449.SZ,天溯计量,电器仪表
301687.SZ,新广益,化工原料
920706.BJ,铁拓机械,工程机械
920931.BJ,无锡鼎邦,化工机械
920833.BJ,美心翼申,汽车配件
920123.BJ,芭薇股份,日用化工
603202.SH,天有为,汽车配件
603382.SH,海阳科技,化纤
301491.SZ,汉桑科技,IT设备
920806.BJ,云星宇,软件服务
920008.BJ,成电光信,通信设备
301667.SZ,纳百川,汽车配件
920088.BJ,科力股份,石油开采
920098.BJ,科隆新材,橡胶
920002.BJ,万达轴承,工程机械
920091.BJ,大鹏工业,专用机械
920118.BJ,太湖远大,塑料
920029.BJ,开发科技,电器仪表
920116.BJ,星图测控,软件服务
920111.BJ,聚星科技,电气设备
920082.BJ,方正阀门,机械基件
920128.BJ,胜业电气,元器件
001285.SZ,瑞立科密,汽车配件
920003.BJ,中诚咨询,建筑工程
920108.BJ,宏海科技,家用电器
920068.BJ,天工股份,小金属
920009.BJ,丹娜生物,医疗保健
920066.BJ,科拜尔,塑料
688755.SH,汉邦科技,专用机械
920100.BJ,三协电机,电气设备
603014.SH,威高血净,医疗保健
603175.SH,超颖电子,元器件
001280.SZ,中国铀业,小金属
920080.BJ,奥美森,专用机械
920015.BJ,锦华新材,化工原料
920007.BJ,酉立智能,电气设备
920035.BJ,精创电气,专用机械
920056.BJ,能之光,塑料
920027.BJ,交大铁发,运输设备
920022.BJ,世昌股份,汽车配件
920018.BJ,宏远股份,电气设备
920101.BJ,志高机械,专用机械
920037.BJ,广信科技,电气设备
920106.BJ,林泰新材,汽车配件
920005.BJ,鼎佳精密,元器件
920112.BJ,巴兰仕,专用机械
688783.SH,西安奕材-U,半导体
920020.BJ,泰凯英,汽车配件
688727.SH,恒坤新材,半导体
920160.BJ,北矿检测,电器仪表
920121.BJ,江天科技,广告包装
920045.BJ,蘅东光,通信设备
920158.BJ,长江能科,专用机械
920124.BJ,南特科技,机械基件
688809.SH,强一股份,半导体
301656.SZ,联合动力,汽车配件
603092.SH,德力佳,机械基件
688790.SH,昂瑞微-UW,半导体
688805.SH,健信超导,医疗保健
688807.SH,优迅股份,半导体
301638.SZ,南网数字,软件服务
688802.SH,沐曦股份-U,半导体
688795.SH,摩尔线程-U,半导体
920050.BJ,爱舍伦,医疗保健
920076.BJ,国亮新材,其他建材
920086.BJ,科马材料,汽车配件
603352.SH,至信股份,汽车配件
920159.BJ,农大科技,农药化肥
688785.SH,恒运昌,半导体
920119.BJ,美德乐,专用机械
601112.SH,振石股份,玻璃
